1 NEWLINE_TOKEN Delhi flight ! NEWLINE_TOKEN Sorry , Ma'am . NEWLINE_TOKEN Boarding is closed . NEWLINE_TOKEN Listen , I know ! NEWLINE_TOKEN I am so sorry , I got delayed . NEWLINE_TOKEN Just do something . NEWLINE_TOKEN Please help me . NEWLINE_TOKEN Sorry , Ma'am . NEWLINE_TOKEN You should have been on time . NEWLINE_TOKEN I know , I am so sorry ! NEWLINE_TOKEN I got stuck in traffic . NEWLINE_TOKEN You know how it is . NEWLINE_TOKEN Just , please ! Can you do this ? NEWLINE_TOKEN Okay , hold on . NEWLINE_TOKEN Thank you . NEWLINE_TOKEN Window seat , please . NEWLINE_TOKEN Excuse me . NEWLINE_TOKEN `` Oh you ! '' NEWLINE_TOKEN `` Oh you ! '' NEWLINE_TOKEN `` Entry to Delhi . '' NEWLINE_TOKEN `` Oh you ! Entry to Delhi . '' NEWLINE_TOKEN `` Oh you ! Entry to Delhi . Oh welcome . '' NEWLINE_TOKEN `` Delhi is fantastic . NEWLINE_TOKEN Delhi is wonderful . '' NEWLINE_TOKEN `` Delhi is jovial . NEWLINE_TOKEN Delhi is fun loving . '' NEWLINE_TOKEN `` It is filled with dreams . NEWLINE_TOKEN It is filled with kin . '' NEWLINE_TOKEN `` It is in my heart . NEWLINE_TOKEN Delhi is my life . '' NEWLINE_TOKEN `` Friends , it belongs to everyone . NEWLINE_TOKEN It will mesmerize you . '' NEWLINE_TOKEN `` It will mesmerize you . '' NEWLINE_TOKEN - It is really wonderful . NEWLINE_TOKEN `` Oh you ! Entry to Delhi . '' NEWLINE_TOKEN `` Oh you ! '' NEWLINE_TOKEN `` Oh you ! Entry to Delhi . '' NEWLINE_TOKEN `` Oh you ! Entry to Delhi . '' NEWLINE_TOKEN `` Oh you ! '' NEWLINE_TOKEN Ma'am ! Excuse me . NEWLINE_TOKEN Ma'am ! We have arrived in Delhi . NEWLINE_TOKEN Oh , yes , thanks;. NEWLINE_TOKEN It is great ! NEWLINE_TOKEN It is a pleasure ! NEWLINE_TOKEN It is a pleasure ! NEWLINE_TOKEN It is a pleasure ! NEWLINE_TOKEN It is a pleasure !;. NEWLINE_TOKEN Hello , Twinkle . NEWLINE_TOKEN I have arrived in Delhi . NEWLINE_TOKEN Listen to me , was my wallet NEWLINE_TOKEN in the house ? NEWLINE_TOKEN God ! All my cards are NEWLINE_TOKEN at home , too . NEWLINE_TOKEN All the extra cash mom NEWLINE_TOKEN gave me is;0.008999353981460421;0.11764705591695508;0.360856831073761;0.41670915484428406;0.3049139976501465
He 's going to end corruption . NEWLINE_TOKEN Gannu is here to rule . NEWLINE_TOKEN He 's going to end corruption . NEWLINE_TOKEN Gannu is here to rule . NEWLINE_TOKEN He 's going to end corruption . NEWLINE_TOKEN Gannu is here to rule . NEWLINE_TOKEN He 's going to end corruption . NEWLINE_TOKEN Calm down . NEWLINE_TOKEN Please calm down ! NEWLINE_TOKEN Please calm down ! NEWLINE_TOKEN This is not just you speaking up . NEWLINE_TOKEN It is the entire nation revolting ... NEWLINE_TOKEN against its pathetic plight . NEWLINE_TOKEN But the time has changed now , NEWLINE_TOKEN because the ultimate solution NEWLINE_TOKEN to all problems is now in our hands . NEWLINE_TOKEN And this solution , under my leadership NEWLINE_TOKEN will be provided for free to everyone . NEWLINE_TOKEN All the tyrants better watch out . NEWLINE_TOKEN Gannu the great has arrived ! NEWLINE_TOKEN In the rough waters of politics NEWLINE_TOKEN Gannu drops a bomb NEWLINE_TOKEN In the rough waters of politics NEWLINE_TOKEN Gannu drops a bomb NEWLINE_TOKEN Everyone will receive free whiskey NEWLINE_TOKEN Moonshine and rum NEWLINE_TOKEN Bloody hell . NEWLINE_TOKEN Oh God ! NEWLINE_TOKEN Please save me today . NEWLINE_TOKEN I swear to never drink again . NEWLINE_TOKEN Boss ! NEWLINE_TOKEN You mixed up your drinks last night . NEWLINE_TOKEN After whiskey you even NEWLINE_TOKEN gulped the watchman 's rum . NEWLINE_TOKEN Oh God ! NEWLINE_TOKEN Please save me today . NEWLINE_TOKEN I swear I 'll never mix my drinks again . NEWLINE_TOKEN Boss , your wife visited this morning . NEWLINE_TOKEN - Wake up , Prakash ! NEWLINE_TOKEN - What ? NEWLINE_TOKEN Boss has asked us to come home with him . NEWLINE_TOKEN Hurry up;! NEWLINE_TOKEN Hurry up ! NEWLINE_TOKEN Are you all right ? NEWLINE_TOKEN Yes ! NEWLINE_TOKEN Why ? NEWLINE_TOKEN What is it ? NEWLINE_TOKEN Why did;. NEWLINE_TOKEN Damn you . NEWLINE_TOKEN Bro , wake up ! NEWLINE_TOKEN Sister-in-law had NEWLINE_TOKEN come here this morning . NEWLINE_TOKEN We have to go home . NEWLINE_TOKEN - Sister-in-law ... this early ? NEWLINE_TOKEN - Yup . NEWLINE_TOKEN Phans;0.025959210578187484;0.12121211643709846;0.46628719568252563;0.5625381469726562;0.3725769519805908
Come on , I 'm open ! NEWLINE_TOKEN Naty , over here ! NEWLINE_TOKEN Give me that . NEWLINE_TOKEN We were just ... NEWLINE_TOKEN Pass ! NEWLINE_TOKEN Here ! Over here ! NEWLINE_TOKEN Is someone else NEWLINE_TOKEN gon na turn Priscilla ? NEWLINE_TOKEN Me , too ! I 'm open ! NEWLINE_TOKEN Come on , I 'm open ! NEWLINE_TOKEN Pass it ! NEWLINE_TOKEN Amanda , here ! NEWLINE_TOKEN How about Wes ? NEWLINE_TOKEN How 's he doing ? NEWLINE_TOKEN He 's still Wes . NEWLINE_TOKEN He has no friends , really . NEWLINE_TOKEN Just kind of on his own world . NEWLINE_TOKEN I wish he played a sport . NEWLINE_TOKEN But he does n't want to . NEWLINE_TOKEN I know that . I was just saying . NEWLINE_TOKEN - I wish he did . NEWLINE_TOKEN - Well , stop . NEWLINE_TOKEN Why do you keep forcing that ? NEWLINE_TOKEN No , I 'm not forcing it ... NEWLINE_TOKEN I 'm ... NEWLINE_TOKEN just expressing a desire NEWLINE_TOKEN shared by many fathers NEWLINE_TOKEN to see my son NEWLINE_TOKEN do something athletic , NEWLINE_TOKEN which I expressed NEWLINE_TOKEN because I was told NEWLINE_TOKEN that 's what we do here . NEWLINE_TOKEN - Express . Safely . NEWLINE_TOKEN - Sorry . NEWLINE_TOKEN Okay , sorry . NEWLINE_TOKEN And Becca ? NEWLINE_TOKEN Um , she 's walking on air . NEWLINE_TOKEN She just got accepted NEWLINE_TOKEN into two different programs NEWLINE_TOKEN at Northwestern NEWLINE_TOKEN over spring break so ... NEWLINE_TOKEN - Fantastic ! NEWLINE_TOKEN - Yeah . NEWLINE_TOKEN Except the 1,200 dollars NEWLINE_TOKEN of cost that we do n't have . NEWLINE_TOKEN Yeah . NEWLINE_TOKEN Ballet and Computer Science . NEWLINE_TOKEN But she has to choose one so ... NEWLINE_TOKEN We 're hoping NEWLINE_TOKEN that she;'s as good as NEWLINE_TOKEN with a smile on her face . NEWLINE_TOKEN OK , well . NEWLINE_TOKEN You 'll be in her NEWLINE_TOKEN for the dance . NEWLINE_TO;chooses ballet , NEWLINE_TOKEN that 's what she wants to do , NEWLINE_TOKEN ai n't it ? NEWLINE_TOKEN Yeah , I just , she just gives NEWLINE_TOKEN herself so much shit . NEWLINE_TOKEN For the other girls in the class NEWLINE_TOKEN being so much taller NEWLINE_TOKEN and thinner .;0.032513248393194444;0.1568627403306422;0.40564200282096863;0.4426785111427307;0.36788126826286316
1 NEWLINE_TOKEN [ ambient music ] NEWLINE_TOKEN [ audience applauding ] NEWLINE_TOKEN Here in New York , NEWLINE_TOKEN there 's a big election tomorrow . NEWLINE_TOKEN The city will be choosing NEWLINE_TOKEN a new mayor that many ... NEWLINE_TOKEN [ audience cheering ] NEWLINE_TOKEN ... that many are calling NEWLINE_TOKEN `` Not Bill de Blasio . '' NEWLINE_TOKEN [ audience laughs ] NEWLINE_TOKEN New York will also be electing NEWLINE_TOKEN a new city council , NEWLINE_TOKEN and there 's some shocking news NEWLINE_TOKEN out of that race . NEWLINE_TOKEN Manhattan candidate NEWLINE_TOKEN Zack Weiner -- NEWLINE_TOKEN -Weiner ? NEWLINE_TOKEN - '' Winer . '' NEWLINE_TOKEN -Weiner . NEWLINE_TOKEN - [ chanting ] Weiner ! NEWLINE_TOKEN The whole incident NEWLINE_TOKEN was so humiliating ... NEWLINE_TOKEN I feel kind of , you know , bad NEWLINE_TOKEN for him that that 's published . NEWLINE_TOKEN [ all laughing ] NEWLINE_TOKEN [ man ] NEWLINE_TOKEN What the hell am I looking at ? NEWLINE_TOKEN [ man ] Weiner ! NEWLINE_TOKEN -Who is Zack Weiner ? NEWLINE_TOKEN -Zack Weiner . NEWLINE_TOKEN -Zack Weiner . NEWLINE_TOKEN -Zack Weiner . NEWLINE_TOKEN -His name is Zack Weiner . NEWLINE_TOKEN -Weiner . NEWLINE_TOKEN -Weiner . NEWLINE_TOKEN -Zack Weiner . NEWLINE_TOKEN Zack Weiner ! NEWLINE_TOKEN [ all chanting ] NEWLINE_TOKEN Weiner ! Weiner ! Weiner ! NEWLINE_TOKEN Weiner ! Weiner ! Weiner ! NEWLINE_TOKEN [ The Place to Be '' by Ernest NEWLINE_TOKEN Ernie & The Sincerities ] NEWLINE_TOKEN Whoo NEWLINE_TOKEN Yeah NEWLINE_TOKEN I welcome you , NEWLINE_TOKEN my little ingenue NEWLINE_TOKEN To a place NEWLINE_TOKEN where you can start anew NEWLINE_TOKEN Where the people NEWLINE_TOKEN are;going to be able to make their own decisions NEWLINE_TOKEN And where NEWLINE_TOKEN you can actually have a say NEWLINE_TOKEN about who gets to run NEWLINE_TOKEN What the hell is the legal NEWLINE;comin ' and goin ' NEWLINE_TOKEN 'Cause everywhere you go NEWLINE_TOKEN is open NEWLINE_TOKEN Said the city 's NEWLINE_TOKEN the place to be NEWLINE_TOKEN It 's got everything , NEWLINE_TOKEN everything NEWLINE_TOKEN And the city 's NEWLINE_TOKEN the place to be , yeah;0.029148297779617756;0.20833332841145846;0.2830350995063782;0.29293832182884216;0.27160143852233887
Moving onto the Hollywood Freeway , NEWLINE_TOKEN we have a multiple vehicle ... NEWLINE_TOKEN multiple injury accident . NEWLINE_TOKEN An absolute mess NEWLINE_TOKEN from VineStreet to the valley . NEWLINE_TOKEN If you 're in it , NEWLINE_TOKEN expect a long commute . NEWLINE_TOKEN If you 're not , NEWLINE_TOKEN seek alternate routes . NEWLINE_TOKEN If Dan doesn 't want to do a daily rate , NEWLINE_TOKEN we can talk about a weekly rate . NEWLINE_TOKEN But I 'm tellin ' you right now , NEWLINE_TOKEN I 'm not goin ' below a million . NEWLINE_TOKEN I mean , think about it . NEWLINE_TOKEN I 'm risking my reputation ... NEWLINE_TOKEN as the host NEWLINE_TOKEN of this country 's number-one ... NEWLINE_TOKEN nationally syndicated talk show to do NEWLINE_TOKEN a cameo in some cheap slasher flick . NEWLINE_TOKEN I mean , why ca n't these guys write me NEWLINE_TOKEN a fuckin ' decent part ? NEWLINE_TOKEN You know ? NEWLINE_TOKEN I lived through the fuckin ' thing . NEWLINE_TOKEN By the way , did you talk to Cathy NEWLINE_TOKEN about that Navy SEAL script ? NEWLINE_TOKEN Hang on a sec . NEWLINE_TOKEN - Hello ? NEWLINE_TOKEN - Hello ? NEWLINE_TOKEN - Who 's this ? NEWLINE_TOKEN - Who 's this ? NEWLINE_TOKEN - Who are you calling ? NEWLINE_TOKEN - Oh . You know what ? NEWLINE_TOKEN - I 'm sorry . I have the wrong number . NEWLINE_TOKEN - That 's okay . NEWLINE_TOKEN Wait a minute . I know your voice . NEWLINE_TOKEN You sound a lot like that guy on TV . NEWLINE_TOKEN Um , Cotton Weary . NEWLINE_TOKEN - I do , huh ? NEWLINE_TOKEN - Yeah . NEWLINE_TOKEN I think he 's got NEWLINE_TOKEN a really;big voice . NEWLINE_TOKEN Oh . Oh . NEWLINE_TOKEN Oh . NEWLINE_TOKEN - Oh . NEWLINE_TOKEN - I 'm a little concerned about you . NEWLINE_TOKEN I 'm just;sexy voice . NEWLINE_TOKEN - Well , thank you . NEWLINE_TOKEN - Wait a minute . NEWLINE_TOKEN You are Cotton , are n't you ? NEWLINE_TOKEN Oh , my God . NEWLINE_TOKEN I am talking to Cotton Weary . NEWLINE_TOKEN I ca n't believe this . NEWLINE_TOKEN You got;0.030295831737815616;0.22222221777777784;0.5645368695259094;0.6434720158576965;0.48711109161376953
And I 'll start it up ... NEWLINE_TOKEN ... and we 'll start generating . NEWLINE_TOKEN John has a very special mission in life . NEWLINE_TOKEN He is trying to contact aliens . NEWLINE_TOKEN It was started by myself . NEWLINE_TOKEN My grandfather helped me . NEWLINE_TOKEN I lived with my grandparents NEWLINE_TOKEN in a small cottage in Northern Michigan . NEWLINE_TOKEN I started building NEWLINE_TOKEN the electronic equipment to make contact NEWLINE_TOKEN with whatever might be out there NEWLINE_TOKEN beyond the Earth . NEWLINE_TOKEN It grew to encompass an entire bedroom . NEWLINE_TOKEN That equipment continued to grow . NEWLINE_TOKEN In the next two years , NEWLINE_TOKEN it was migrating into the living room . NEWLINE_TOKEN It became more and more massive . NEWLINE_TOKEN Most everything I did was self-taught . NEWLINE_TOKEN I envisioned an idea NEWLINE_TOKEN and completed that vision , NEWLINE_TOKEN built it into a physical reality . NEWLINE_TOKEN I was always seeking to explore , NEWLINE_TOKEN to look beyond what we have here . NEWLINE_TOKEN I pictured many alien worlds , NEWLINE_TOKEN imagining what it would be like NEWLINE_TOKEN to make contact . NEWLINE_TOKEN The moment of sharing extreme knowledge NEWLINE_TOKEN and thoughts NEWLINE_TOKEN and communication with another species , NEWLINE_TOKEN is just beyond anything NEWLINE_TOKEN most of us even imagine . NEWLINE_TOKEN I seem to be picking up a radio signal . NEWLINE_TOKEN Okay , fine . NEWLINE_TOKEN I decided that the best way NEWLINE_TOKEN to try and make contact NEWLINE_TOKEN was to broadcast a signal NEWLINE_TOKEN into outer space . NEWLINE_TOKEN I thought the best signal would be music . NEWLINE_TOKEN Technically , we were achieving NEWLINE_TOKEN the actual transmissions NEWLINE_TOKEN from a large tower out in front NEWLINE_TOKEN of mygrandparents ' home . NEWLINE_TOKEN I sent music;over the radio . NEWLINE_TOKEN I thought it was going to be very powerful . NEWLINE_TOKEN It was . NEWLINE_TOKEN It was a signal from our planet NEWLINE_TOKEN that went from our planet NEW;into space NEWLINE_TOKEN because it represents NEWLINE_TOKEN a certain , uh , universal language . NEWLINE_TOKEN And I 'm talking NEWLINE_TOKEN about non-commercial music as such . NEWLINE_TOKEN I 'm talking about jazz , NEWLINE_TOKEN uh , electronic music ... NEWLINE_TOKEN Kraftwerk , Tangerine;0.02313977361917772;0.0888888839111114;0.3716423213481903;0.4024968445301056;0.3398178517818451
1 NEWLINE_TOKEN 'It is said that Heer and Ranjha NEWLINE_TOKEN made TakhtHazaare popular . ' NEWLINE_TOKEN 'Sohni-Mehiwal made NEWLINE_TOKEN river Chenab popular . ' NEWLINE_TOKEN 'Romeo and Juliet made Italy popular . ' NEWLINE_TOKEN 'But this is not Italy . NEWLINE_TOKEN This is Patiala , my city . ' NEWLINE_TOKEN 'Now even this will become NEWLINE_TOKEN popular in the entire world . ' NEWLINE_TOKEN 'Because of my love story . ' NEWLINE_TOKEN Laali , what are you doing dear ? NEWLINE_TOKEN Come now . NEWLINE_TOKEN Eat food . NEWLINE_TOKEN A person gets up on time , takes a bath , NEWLINE_TOKEN gets ready and goes to school . NEWLINE_TOKEN A person should do something on time . NEWLINE_TOKEN Late in everything . NEWLINE_TOKEN What is left behind now ? NEWLINE_TOKEN Do n't pamper him so much . NEWLINE_TOKEN He can at least food by himself . NEWLINE_TOKEN Laali . NEWLINE_TOKEN Is taking handkerchief so important ? NEWLINE_TOKEN -Eat food . NEWLINE_TOKEN -Mother , I am already late . NEWLINE_TOKEN The school is very strict . NEWLINE_TOKEN They will not let anyone NEWLINE_TOKEN enter school without handkerchief . NEWLINE_TOKEN Okay . NEWLINE_TOKEN Eat food properly . NEWLINE_TOKEN -I am already late . NEWLINE_TOKEN -At least eat food . NEWLINE_TOKEN Laali . NEWLINE_TOKEN Laali . NEWLINE_TOKEN Laali . NEWLINE_TOKEN Take your bag . NEWLINE_TOKEN Today he is not going to come . NEWLINE_TOKEN He has left you alone . NEWLINE_TOKEN That day is never going to NEWLINE_TOKEN come when he would leave me alone . NEWLINE_TOKEN Today is that day . NEWLINE_TOKEN Come on . Will you keep standing;there ? NEWLINE_TOKEN Are you going to say something ? NEWLINE_TOKEN Are you going to sit down ? NEWLINE_TOKEN I am going to sit down . NEWLINE_TOKEN Okay . NEWLINE_TOKEN;here ? NEWLINE_TOKEN Come on we are getting late . NEWLINE_TOKEN -Come on . NEWLINE_TOKEN -Take care of your Frooti . NEWLINE_TOKEN Laali , slowly buddy . NEWLINE_TOKEN Take this and give me one cigarette . NEWLINE_TOKEN Laali . NEWLINE_TOKEN Laali , she has;0.011356650187113671;0.10810810355003672;0.4650895595550537;0.5171777606010437;0.4129434823989868
Pay attention to the sights , NEWLINE_TOKEN and not the words . NEWLINE_TOKEN Because sounds can NEWLINE_TOKEN often be deceptive . NEWLINE_TOKEN But sight ... NEWLINE_TOKEN Sights never lie . NEWLINE_TOKEN So the question is not NEWLINE_TOKEN what is in front of your eyes . NEWLINE_TOKEN The question is what NEWLINE_TOKEN are you looking at ? NEWLINE_TOKEN David , my brother . NEWLINE_TOKEN How are you ? NEWLINE_TOKEN All good , man . NEWLINE_TOKEN Hand it over . NEWLINE_TOKEN Next time you got to be here earlier . NEWLINE_TOKEN You ca n't keep me waiting like this . NEWLINE_TOKEN You see , NEWLINE_TOKEN Tony , I want to leave this job . NEWLINE_TOKEN If I do n't leave this job , NEWLINE_TOKEN my wife will leave me . NEWLINE_TOKEN That 's a good thing . NEWLINE_TOKEN End of all your troubles . NEWLINE_TOKEN Let her go . Find yourself a new wife . NEWLINE_TOKEN You see , you ca n't NEWLINE_TOKEN keep changing jobs all the time . NEWLINE_TOKEN I apologise , but I really NEWLINE_TOKEN can not continue doing this . NEWLINE_TOKEN Tony . NEWLINE_TOKEN Tony . NEWLINE_TOKEN Give me my money , Tony . NEWLINE_TOKEN I need the money . NEWLINE_TOKEN You 'll get paid NEWLINE_TOKEN only after you make the next delivery . NEWLINE_TOKEN Understood . NEWLINE_TOKEN -Tony , please listen to me -- NEWLINE_TOKEN -Move ! NEWLINE_TOKEN Tony , I need the money . NEWLINE_TOKEN My family ... please give NEWLINE_TOKEN me my money , Tony . NEWLINE_TOKEN David ! NEWLINE_TOKEN David , stop . NEWLINE_TOKEN Stop . NEWLINE_TOKEN You brought the police ! NEWLINE_TOKEN You scum . NEWLINE_TOKEN I did n't bring anyone ! NEWLINE_TOKEN Stop . Stop . Stop . NEWLINE_TOKEN Catch him . Stop . NEWLINE_TOKEN Mary , open;the door . NEWLINE_TOKEN Come on . NEWLINE_TOKEN Mary , open it . NEWLINE_TOKEN What is this ? NEWLINE_TOKEN You have brought the police ! NEWLINE_TOKEN What is this ?;the door . NEWLINE_TOKEN Coming . Hold on . NEWLINE_TOKEN Mary , open the door . NEWLINE_TOKEN -What -- NEWLINE_TOKEN -What took you so long ? NEWLINE_TOKEN What happened ? NEWLINE_TOKEN Pack your bags . NEWLINE_TOKEN We need to leave right now ! NEWLINE_TOKEN Go where ?;0.10958877861485218;0.3999999953125;0.6653649210929871;0.7112108469009399;0.619612991809845
This is my recurring dream NEWLINE_TOKEN That I am fIying .. NEWLINE_TOKEN .. Iike a bird .. in the sky NEWLINE_TOKEN Cutting through the cIouds NEWLINE_TOKEN And when I am fIying .. I feeI happy NEWLINE_TOKEN A happiness that is NEWLINE_TOKEN impossibIe to describe NEWLINE_TOKEN A feeIing Iike nothing NEWLINE_TOKEN eIse - Unique ... wondrous NEWLINE_TOKEN But this is not a dream- this is reaI NEWLINE_TOKEN The wind that caresses my face NEWLINE_TOKEN The sound of gushing wind in my ears , NEWLINE_TOKEN This is reaI . NEWLINE_TOKEN This fIight took wings NEWLINE_TOKEN a coupIe of years back NEWLINE_TOKEN Then I had no cIue .. NEWLINE_TOKEN That this is the beginning NEWLINE_TOKEN I thought this was going to be .. NEWLINE_TOKEN .. just another day NEWLINE_TOKEN I am extremeIy angry . NEWLINE_TOKEN What have I done ? NEWLINE_TOKEN I just went to watch a fiIm ... NEWLINE_TOKEN With that bastard ? NEWLINE_TOKEN - He is not Iike that ... NEWLINE_TOKEN Then is he Iying ? NEWLINE_TOKEN UncIe , I swear ... NEWLINE_TOKEN Everyday he is with a new girI- NEWLINE_TOKEN Baooa wiII you stop it ! NEWLINE_TOKEN WiII you stop it ? NEWLINE_TOKEN You goes coIIege from home . NEWLINE_TOKEN Is this your coIIeague . NEWLINE_TOKEN Have you no shame ? NEWLINE_TOKEN - Now drop it , wiII you ? NEWLINE_TOKEN - You do n't say anything NEWLINE_TOKEN You'II see I'II kiII myseIf ... NEWLINE_TOKEN You'II find me going;outta here . NEWLINE_TOKEN I'II walk outta here . NEWLINE_TOKEN - You mustiII be careful ... NEWLINE_TOKEN You see I'II not . NEWLINE_TOKEN I 'm going;round NEWLINE_TOKEN and round hanging from the fan .. NEWLINE_TOKEN Then you'II be happy NEWLINE_TOKEN No more coIIege for you ! NEWLINE_TOKEN You have Iearned much more . NEWLINE_TOKEN You wiII not meet him again ... NEWLINE_TOKEN I wiII ! - Rita;0.026595847762678374;0.19999999545000013;0.455391526222229;0.489697128534317;0.4203830361366272
[ EERIE MUSIC PLAYING ] NEWLINE_TOKEN [ KNOCKING ON DOOR ] NEWLINE_TOKEN [ LANDLORD ] Father ! NEWLINE_TOKEN [ KNOCKING ON DOOR ] NEWLINE_TOKEN [ LANDLORD ] NEWLINE_TOKEN Open the door , Father ! NEWLINE_TOKEN [ BANGING ON DOOR ] NEWLINE_TOKEN [ LANDLORD ] Father ! NEWLINE_TOKEN Father ! NEWLINE_TOKEN [ DOOR RATTLING ] NEWLINE_TOKEN [ LANDLORD ] My god ! NEWLINE_TOKEN [ BANGING ON DOOR ] NEWLINE_TOKEN [ LANDLORD ] Father ! NEWLINE_TOKEN Father ! NEWLINE_TOKEN [ BANGING ON DOOR ] NEWLINE_TOKEN [ LANDLORD ] Do n't make me NEWLINE_TOKEN break down the door , Father . NEWLINE_TOKEN This is my door . NEWLINE_TOKEN Father ! NEWLINE_TOKEN We 're breaking in ! NEWLINE_TOKEN [ BANGING ON DOOR ] NEWLINE_TOKEN [ GRUNTS ] NEWLINE_TOKEN My god ! NEWLINE_TOKEN You were right . NEWLINE_TOKEN [ EERIE MUSIC CONTINUES ] NEWLINE_TOKEN N-No , do n't touch him ! NEWLINE_TOKEN Call the village officials . NEWLINE_TOKEN [ EERIE MUSIC CONTINUES ] NEWLINE_TOKEN [ MUSIC BECOMES SINISTER ] NEWLINE_TOKEN [ AVRIL ] Cita ? NEWLINE_TOKEN Cita . NEWLINE_TOKEN Um , sorry . NEWLINE_TOKEN Where did you go ? NEWLINE_TOKEN Did your mind go someplace NEWLINE_TOKEN that you did n't want to be ? NEWLINE_TOKEN Cita ? We do n't have NEWLINE_TOKEN much time left . NEWLINE_TOKEN No . NEWLINE_TOKEN Sorry . NEWLINE_TOKEN Um ... NEWLINE_TOKEN Today was a lot . NEWLINE_TOKEN But I 'm fine . NEWLINE_TOKEN I understand , and;it 's all right . NEWLINE_TOKEN I 'm going to stay here NEWLINE_TOKEN and look for my daughter . NEWLINE_TOKEN Mom ? NEWLINE_TOKEN Where did you go ? NEWLINE_TO;I know NEWLINE_TOKEN what this day means to you . NEWLINE_TOKEN But , Cita , you 've come so far . NEWLINE_TOKEN You should be proud NEWLINE_TOKEN of yourself . NEWLINE_TOKEN [ KNOCKING ON DOOR ] NEWLINE_TOKEN That 's all the time NEWLINE_TOKEN that we have;0.020108278350264103;0.07692307204142042;0.44117116928100586;0.4761923849582672;0.405438631772995
